address	size	op	xrefs	successors	text
0x502A	3	LXI	0x5027	0x502D	502a: 14 f8 ff  LXI     BC,$FFF8
0x502D	2	DGT	0x502A	0x502F 0x5030	502d: 74 ad     DGT     EA,BC
0x502F	1	DMOV	0x502D	0x5030	502f: a5        DMOV    EA,BC
0x5030	1	JR	0x502D 0x502F	0x5037	5030: c6        JR      $5037
0x5031	3	LXI	0x5029	0x5034	5031: 14 08 00  LXI     BC,$0008
0x5034	2	DLT	0x5031	0x5036 0x5037	5034: 74 bd  DLT     EA,BC
0x5036	1	DMOV	0x5034	0x5037	5036: a5     DMOV    EA,BC
0x5037	2	STEAX	0x5030 0x5034 0x5036	0x5039	5037: 48 95  STEAX   (HL++)
0x5039	2	LDEAX	0x5037	0x503B	5039: 48 83     LDEAX   (HL)
0x503B	1	DMOV	0x5039	0x503C	503b: b5        DMOV    BC,EA
0x503C	2	LDEAX	0x503B	0x503E	503c: 48 84     LDEAX   (DE++)
0x503E	2	DADD	0x503C	0x5040	503e: 74 c5     DADD    EA,BC
0x5040	3	LXI	0x503E	0x5043	5040: 14 00 80  LXI     BC,$8000
0x5043	2	DON	0x5040	0x5045 0x5046	5043: 74 cd     DON     EA,BC
0x5045	1	JR	0x5043	0x504D	5045: c7        JR      $504D
0x5046	3	LXI	0x5043	0x5049	5046: 14 f4 ff  LXI     BC,$FFF4
0x5049	2	DGT	0x5046	0x504B 0x504C	5049: 74 ad     DGT     EA,BC
0x504B	1	DMOV	0x5049	0x504C	504b: a5        DMOV    EA,BC
0x504C	1	JR	0x5049 0x504B	0x5053	504c: c6        JR      $5053
0x504D	3	LXI	0x5045	0x5050	504d: 14 0c 00  LXI     BC,$000C
0x5050	2	DLT	0x504D	0x5052 0x5053	5050: 74 bd  DLT     EA,BC
0x5052	1	DMOV	0x5050	0x5053	5052: a5     DMOV    EA,BC
0x5053	2	STEAX	0x504C 0x5050 0x5052	0x5055	5053: 48 95  STEAX   (HL++)
0x5055	1	DCR	0x5053	0x5056 0x5058	5055: 51        DCR     A
0x5056	2	JRE	0x5055	0x501D 0x5058	5056: 4f c5     JRE     $501D
0x5058	1	RET	0x5055 0x5056		5058: b8        RET
0x506D	2	MVI	0x4FB5 0x4FE4	0x506F	506d: 6b 7f     MVI     C,$7F
0x506F	3	LXI	0x506D	0x5072	506f: 44 00 00  LXI     EA,$0000
0x5072	1	PUSH	0x506F 0x507C	0x5073	5072: b4        PUSH    EA
0x5073	2	MVI	0x5072	0x5075	5073: 69 00     MVI     A,$00
0x5075	3	CALL	0x5073	0x5078 0x508D	5075: 40 8d 50  CALL    $508D
0x5078	1	POP	0x5075	0x5079	5078: a4     POP     EA
0x5079	2	EADD	0x5078	0x507B	5079: 70 41  EADD    EA,A
0x507B	1	DCR	0x5079	0x507C 0x507D	507b: 53     DCR     C
0x507C	1	JR	0x507B	0x5072	507c: f5     JR      $5072
0x507D	2	DSLR	0x507B	0x507F	507d: 48 a0  DSLR    EA
0x507F	2	DSLR	0x507D	0x5081	507f: 48 a0  DSLR    EA
0x5081	2	DSLR	0x507F	0x5083	5081: 48 a0  DSLR    EA
0x5083	2	DSLR	0x5081	0x5085	5083: 48 a0  DSLR    EA
0x5085	2	DSLR	0x5083	0x5087	5085: 48 a0  DSLR    EA
0x5087	2	DSLR	0x5085	0x5089	5087: 48 a0        DSLR    EA
0x5089	2	DSLR	0x5087	0x508B	5089: 48 a0        DSLR    EA
0x508B	1	MOV	0x5089	0x508C	508b: 09           MOV     A,EAL
0x508C	1	RET	0x508B		508c: b8           RET
0x508D	4	MOV	0x4F58 0x4F81 0x5075	0x5091	508d: 70 79 02 f0  MOV     ($F002),A
0x5091	1	MOV	0x508D	0x5092	5091: 0a     MOV     A,B
0x5092	2	MOV	0x5091	0x5094	5092: 4d c8  MOV     ANM,A
0x5094	2	SKIT	0x5092	0x5096 0x5097	5094: 48 48     SKIT    FAD
0x5096	1	NOP	0x5094	0x5097	5096: 00        NOP
0x5097	2	SKIT	0x5094 0x5096 0x5099	0x5099 0x509A	5097: 48 48     SKIT    FAD
0x5099	1	JR	0x5097	0x5097	5099: fd        JR      $5097
0x509A	3	LXI	0x5097	0x509D	509a: 44 00 00  LXI     EA,$0000
0x509D	2	MOV	0x509A	0x509F	509d: 4c e0  MOV     A,CR0
0x509F	2	EADD	0x509D	0x50A1	509f: 70 41  EADD    EA,A
0x50A1	2	MOV	0x509F	0x50A3	50a1: 4c e1  MOV     A,CR1
0x50A3	2	EADD	0x50A1	0x50A5	50a3: 70 41  EADD    EA,A
0x50A5	2	MOV	0x50A3	0x50A7	50a5: 4c e2  MOV     A,CR2
0x50A7	2	EADD	0x50A5	0x50A9	50a7: 70 41  EADD    EA,A
0x50A9	2	MOV	0x50A7	0x50AB	50a9: 4c e3  MOV     A,CR3
0x50AB	2	EADD	0x50A9	0x50AD	50ab: 70 41     EADD    EA,A
0x50AD	2	DSLR	0x50AB	0x50AF	50ad: 48 a0     DSLR    EA
0x50AF	2	DSLR	0x50AD	0x50B1	50af: 48 a0     DSLR    EA
0x50B1	1	MOV	0x50AF	0x50B2	50b1: 09        MOV     A,EAL
0x50B2	3	MVI	0x50B1	0x50B5	50b2: 64 80 00  MVI     ANM,$00
0x50B5	2	SKIT	0x50B2	0x50B7 0x50B8	50b5: 48 48        SKIT    FAD
0x50B7	1	NOP	0x50B5	0x50B8	50b7: 00           NOP
0x50B8	2	SKIT	0x50B5 0x50B7 0x50BA	0x50BA 0x50BB	50b8: 48 48        SKIT    FAD
0x50BA	1	JR	0x50B8	0x50B8	50ba: fd           JR      $50B8
0x50BB	1	RET	0x50B8		50bb: b8           RET
0x50BC	4	LHLD	0x4D69 0x4DA8	0x50C0	50bc: 70 3f 8b ef  LHLD    $EF8B
0x50C0	3	CALL	0x50BC	0x50C3 0x50EB	50c0: 40 eb 50  CALL    $50EB
0x50C3	3	ONIW	0x50C0	0x50C6 0x50C9	50c3: 45 8a 80  ONIW    VV:8A,$80
0x50C6	3	JMP	0x50C3	0x535B	50c6: 54 5b 53  JMP     $535B
0x50C9	3	CALL	0x50C3	0x50CC 0x535D	50c9: 40 5d 53  CALL    $535D
0x50CC	3	ANIW	0x50C9	0x50CF	50cc: 05 8a bf  ANIW    VV:8A,$BF
0x50CF	3	OFFIW	0x50CC	0x50D2 0x50D5	50cf: 55 0e 01     OFFIW   VV:0E,$01
0x50D2	3	ORIW	0x50CF	0x50D5	50d2: 15 8a 40     ORIW    VV:8A,$40
0x50D5	1	RET	0x50CF 0x50D2		50d5: b8           RET
0x50D6	4	LHLD	0x4D34	0x50DA	50d6: 70 3f 8d ef  LHLD    $EF8D
0x50DA	1	DMOV	0x50D6	0x50DB	50da: a7           DMOV    EA,HL
0x50DB	2	DON	0x50DA	0x50DD 0x50DE	50db: 74 cf        DON     EA,HL
0x50DD	1	RET	0x50DB		50dd: b8           RET
0x50DE	3	ANIW	0x50DB	0x50E1	50de: 05 0d df     ANIW    VV:0D,$DF
0x50E1	4	LDED	0x50DE	0x50E5	50e1: 70 2f 91 ef  LDED    $EF91
0x50E5	2	DSUB	0x50E1	0x50E7	50e5: 74 e6     DSUB    EA,DE
0x50E7	1	DMOV	0x50E5	0x50E8	50e7: b7        DMOV    HL,EA
0x50E8	3	JMP	0x50E7	0x535B	50e8: 54 5b 53  JMP     $535B
0x50EB	1	DMOV	0x2018 0x2A3D 0x2C1C 0x50C0	0x50EC	50eb: a7     DMOV    EA,HL
0x50EC	2	DSLR	0x50EB	0x50EE	50ec: 48 a0  DSLR    EA
0x50EE	1	DMOV	0x50EC	0x50EF	50ee: b7     DMOV    HL,EA
0x50EF	2	SK	0x50EE	0x50F1 0x50F2	50ef: 48 0a  SK      CY
0x50F1	1	RET	0x50EF		50f1: b8     RET
0x50F2	2	LDAW	0x50EF	0x50F4	50f2: 01 93  LDAW    VV:93
0x50F4	1	INR	0x50F2	0x50F5 0x50F7	50f4: 41     INR     A
0x50F5	2	ANI	0x50F4	0x50F7	50f5: 07 01  ANI     A,$01
0x50F7	2	STAW	0x50F4 0x50F5	0x50F9	50f7: 63 93     STAW    VV:93
0x50F9	2	SK	0x50F7	0x50FB 0x50FC	50f9: 48 0c     SK      Z
0x50FB	1	RET	0x50F9		50fb: b8        RET
0x50FC	1	INX	0x50F9	0x50FD	50fc: 32        INX     HL
0x50FD	1	RET	0x50FC		50fd: b8        RET
0x50FE	3	CALL	0x4D19 0x4D4F	0x5101 0x5771	50fe: 40 71 57  CALL    $5771
0x5101	2	LDAW	0x50FE	0x5103	5101: 01 90     LDAW    VV:90
0x5103	1	PUSH	0x5101	0x5104	5103: b0        PUSH    VA
0x5104	3	ANIW	0x5103	0x5107	5104: 05 90 7f  ANIW    VV:90,$7F
0x5107	3	ONIW	0x5104	0x510A 0x510D	5107: 45 87 20  ONIW    VV:87,$20
0x510A	3	LXI	0x5107	0x510D	510a: 34 01 01  LXI     HL,$0101
0x510D	3	LXI	0x5107 0x510A	0x5110	510d: 34 63 01  LXI     HL,$0163
0x5110	3	OFFIW	0x510D	0x5113 0x5116	5110: 55 03 01  OFFIW   VV:03,$01
0x5113	3	LXI	0x5110	0x5116	5113: 34 1a 01  LXI     HL,$011A
0x5116	3	CALL	0x5110 0x5113	0x5119 0x535B	5116: 40 5b 53  CALL    $535B
0x5119	3	CALL	0x5116 0x511E	0x4EF9 0x511C	5119: 40 f9 4e  CALL    $4EF9
0x511C	2	OFFI	0x5119	0x511E 0x511F	511c: 57 03  OFFI    A,$03
0x511E	1	JR	0x511C	0x5119	511e: fa        JR      $5119
0x511F	1	POP	0x511C	0x5120	511f: a0        POP     VA
0x5120	2	STAW	0x511F	0x5122	5120: 63 90     STAW    VV:90
0x5122	2	JRE	0x5120	0x5124 0x5198	5122: 4e 74     JRE     $5198
0x5124	3	CALL	0x5122 0x5165	0x5127 0x5771	5124: 40 71 57  CALL    $5771
0x5127	3	LXI	0x5124	0x512A	5127: 34 52 83  LXI     HL,$8352
0x512A	3	CALL	0x5127	0x512D 0x535B	512a: 40 5b 53  CALL    $535B
0x512D	3	LXI	0x512A	0x5130	512d: 34 93 01  LXI     HL,$0193
0x5130	3	CALL	0x512D	0x5133 0x535B	5130: 40 5b 53  CALL    $535B
0x5133	3	LXI	0x5130	0x5136	5133: 14 03 00  LXI     BC,$0003
0x5136	3	CALL	0x5133	0x0B0C 0x5139	5136: 40 0c 0b  CALL    $0B0C
0x5139	3	ONI	0x5136	0x513C 0x513D	5139: 64 48 10  ONI     PA,$10
0x513C	1	JR	0x5139	0x5146	513c: c9        JR      $5146
0x513D	3	CALL	0x5139	0x4F2F 0x5140	513d: 40 2f 4f  CALL    $4F2F
0x5140	3	ONI	0x513D	0x5143 0x5144	5140: 64 48 10  ONI     PA,$10
0x5143	1	JR	0x5140	0x5146	5143: c2        JR      $5146
0x5144	2	MVI	0x5140	0x5146	5144: 69 00     MVI     A,$00
0x5146	2	MVI	0x513C 0x5143 0x5144	0x5148	5146: 69 01     MVI     A,$01
0x5148	1	PUSH	0x5146	0x5149	5148: b0        PUSH    VA
0x5149	3	LXI	0x5148	0x514C	5149: 34 87 80  LXI     HL,$8087
0x514C	3	CALL	0x5149	0x514F 0x5359	514c: 40 59 53  CALL    $5359
0x514F	3	LXI	0x514C	0x5152	514f: 14 03 00  LXI     BC,$0003
0x5152	3	CALL	0x514F	0x0B0C 0x5155	5152: 40 0c 0b  CALL    $0B0C
0x5155	3	LXI	0x5152	0x5158	5155: 34 1a 01  LXI     HL,$011A
0x5158	3	CALL	0x5155	0x515B 0x5359	5158: 40 59 53  CALL    $5359
0x515B	1	POP	0x5158	0x515C	515b: a0        POP     VA
0x515C	2	EQI	0x515B	0x515E 0x5160	515c: 77 01     EQI     A,$01
0x515E	2	JRE	0x515C	0x5160 0x5198	515e: 4e 38     JRE     $5198
0x5160	2	JRE	0x515C 0x515E	0x5162 0x51A5	5160: 4e 43     JRE     $51A5
0x5162	3	OFFIW	0x4D21 0x4D57 0x5160 0x5747	0x5165 0x5167	5162: 55 03 01  OFFIW   VV:03,$01
0x5165	2	JRE	0x5162	0x5124 0x5167	5165: 4f bd     JRE     $5124
0x5167	3	CALL	0x5162 0x5165	0x516A 0x5771	5167: 40 71 57  CALL    $5771
0x516A	3	LXI	0x5167	0x516D	516a: 34 d2 80  LXI     HL,$80D2
0x516D	3	CALL	0x516A	0x5170 0x535B	516d: 40 5b 53  CALL    $535B
0x5170	3	LXI	0x516D	0x5173	5170: 34 3c 00  LXI     HL,$003C
0x5173	3	CALL	0x5170	0x5176 0x535B	5173: 40 5b 53  CALL    $535B
0x5176	3	LXI	0x5173	0x5179	5176: 34 aa 8b  LXI     HL,$8BAA
0x5179	3	LXI	0x5176	0x517C	5179: 24 11 81  LXI     DE,$8111
0x517C	3	CALL	0x5179	0x517F 0x535F	517c: 40 5f 53  CALL    $535F
0x517F	3	ONI	0x517C	0x5182 0x5184	517f: 64 48 10  ONI     PA,$10
0x5182	2	JRE	0x517F	0x5184 0x51A5	5182: 4e 21     JRE     $51A5
0x5184	3	CALL	0x517F 0x5182	0x4F2F 0x5187	5184: 40 2f 4f  CALL    $4F2F
0x5187	3	ONI	0x5184	0x518A 0x518C	5187: 64 48 10  ONI     PA,$10
0x518A	2	JRE	0x5187	0x518C 0x51A5	518a: 4e 19     JRE     $51A5
0x518C	3	ONIW	0x5187 0x518A	0x518F 0x5192	518c: 45 87 20  ONIW    VV:87,$20
0x518F	3	LXI	0x518C	0x5192	518f: 34 07 01  LXI     HL,$0107
0x5192	3	LXI	0x518C 0x518F	0x5195	5192: 34 67 01  LXI     HL,$0167
0x5195	3	CALL	0x5192	0x5198 0x535B	5195: 40 5b 53  CALL    $535B
0x5198	3	ANIW	0x5122 0x515E 0x5195	0x519B	5198: 05 0e fe  ANIW    VV:0E,$FE
0x519B	3	ANIW	0x5198	0x519E	519b: 05 8a bd  ANIW    VV:8A,$BD
0x519E	3	ANIW	0x519B	0x51A1	519e: 05 0d ef  ANIW    VV:0D,$EF
0x51A1	3	CALL	0x519E	0x51A4 0x51CD	51a1: 40 cd 51  CALL    $51CD
0x51A4	1	JR	0x51A1	0x51AB	51a4: c6        JR      $51AB
0x51A5	3	ORIW	0x5160 0x5182 0x518A	0x51A8	51a5: 15 0e 01  ORIW    VV:0E,$01
0x51A8	3	ORIW	0x51A5	0x51AB	51a8: 15 8a 42     ORIW    VV:8A,$42
0x51AB	3	LXI	0x0335 0x0377 0x4CFA 0x51A4 0x51A8 0x51CB 0x77E2	0x51AE	51ab: 34 00 00     LXI     HL,$0000
0x51AE	4	SHLD	0x51AB	0x51B2	51ae: 70 3e 91 ef  SHLD    $EF91
0x51B2	3	MVIW	0x51AE	0x51B5	51b2: 71 93 00  MVIW    VV:93,$00
0x51B5	3	ANIW	0x51B2	0x51B8	51b5: 05 0e 3f  ANIW    VV:0E,$3F
0x51B8	1	RET	0x51B5		51b8: b8        RET
0x51B9	3	LXI	0x0891 0x203D 0x4D39 0x76FF 0x779D 0x77BB	0x51BC	51b9: 34 78 0f  LXI     HL,$0F78
0x51BC	3	LXI	0x51B9	0x51BF	51bc: 24 b0 04  LXI     DE,$04B0
0x51BF	3	CALL	0x51BC	0x51C2 0x5361	51bf: 40 61 53  CALL    $5361
0x51C2	3	ANIW	0x51BF	0x51C5	51c2: 05 8a bf  ANIW    VV:8A,$BF
0x51C5	3	OFFIW	0x51C2	0x51C8 0x51CB	51c5: 55 0e 01  OFFIW   VV:0E,$01
0x51C8	3	ORIW	0x51C5	0x51CB	51c8: 15 8a 40  ORIW    VV:8A,$40
0x51CB	2	JRE	0x51C5 0x51C8	0x51AB 0x51CD	51cb: 4f de     JRE     $51AB
0x51CD	3	ONIW	0x51A1 0x51CB	0x51D0 0x51D3	51cd: 45 87 20  ONIW    VV:87,$20
0x51D0	3	LXI	0x51CD	0x51D3	51d0: 34 9e ff  LXI     HL,$FF9E
0x51D3	3	LXI	0x51CD 0x51D0	0x51D6	51d3: 34 00 00  LXI     HL,$0000
0x51D6	3	OFFIW	0x51D3	0x51D9 0x51DC	51d6: 55 03 01     OFFIW   VV:03,$01
0x51D9	3	LXI	0x51D6	0x51DC	51d9: 34 d4 fe     LXI     HL,$FED4
0x51DC	4	SHLD	0x51D6 0x51D9	0x51E0	51dc: 70 3e 3e ee  SHLD    $EE3E
0x51E0	3	ORIW	0x51DC	0x51E3	51e0: 15 0e 20  ORIW    VV:0E,$20
0x51E3	1	RET	0x51E0		51e3: b8        RET
0x51E9	3	ORAW		0x51EC	51e9: 74 98 15  ORAW    VV:15
0x51EC	1	JR	0x51E9	0x51F0	51ec: c3           JR      $51F0
0x51ED	3	ANAW		0x51F0	51ed: 74 88 15     ANAW    VV:15
0x51F0	2	STAW	0x51EC 0x51ED	0x51F2	51f0: 63 15        STAW    VV:15
0x51F2	4	MOV	0x51F0	0x51F6	51f2: 70 79 03 f0  MOV     ($F003),A
0x51F6	1	RET	0x51F2		51f6: b8        RET
0x51F7	3	OFFI	0x0340	0x51FA 0x51FB	51f7: 64 58 20  OFFI    PA,$20
0x51FA	1	JR	0x51F7	0x520B	51fa: d0        JR      $520B
0x51FB	2	MVI	0x51F7	0x51FD	51fb: 69 03     MVI     A,$03
0x51FD	1	CALT	0x51FB	0x00BA 0x51FE	51fd: 9d        CALT    ($00BA)
0x51FE	3	MVIW	0x51FD	0x5201	51fe: 71 61 80  MVIW    VV:61,$80
0x5201	3	LXI	0x51FE	0x5204	5201: 34 04 00  LXI     HL,$0004
0x5204	3	CALL	0x5201	0x5207 0x5253	5204: 40 53 52  CALL    $5253
0x5207	3	ONI	0x5204	0x520A 0x520B	5207: 64 48 20  ONI     PA,$20
0x520A	1	JR	0x5207	0x521D	520a: d2        JR      $521D
0x520B	2	MVI	0x51FA 0x5207	0x520D	520b: 69 fc     MVI     A,$FC
0x520D	1	CALT	0x520B	0x00B8 0x520E	520d: 9c        CALT    ($00B8)
0x520E	3	MVIW	0x520D	0x5211	520e: 71 61 41  MVIW    VV:61,$41
0x5211	3	LXI	0x520E	0x5214	5211: 34 ec 13  LXI     HL,$13EC
0x5214	3	CALL	0x5211	0x5217 0x5253	5214: 40 53 52  CALL    $5253
0x5217	3	OFFI	0x5214	0x521A 0x521D	5217: 64 58 20  OFFI    PA,$20
0x521A	3	JMP	0x5217	0x53E1	521a: 54 e1 53  JMP     $53E1
0x521D	2	MVI	0x520A 0x5217	0x521F	521d: 69 fe     MVI     A,$FE
0x521F	1	CALT	0x521D	0x00B8 0x5220	521f: 9c        CALT    ($00B8)
0x5220	2	MVI	0x521F	0x5222	5220: 69 02     MVI     A,$02
0x5222	1	CALT	0x5220	0x00BA 0x5223	5222: 9d        CALT    ($00BA)
0x5223	3	MVIW	0x5222	0x5226	5223: 71 61 00  MVIW    VV:61,$00
0x5226	3	LXI	0x5223	0x5229	5226: 34 0a 00  LXI     HL,$000A
0x5229	3	CALL	0x5226	0x522C 0x5253	5229: 40 53 52  CALL    $5253
0x522C	3	ONI	0x5229	0x522F 0x5232	522c: 64 48 20  ONI     PA,$20
0x522F	3	JMP	0x522C	0x53E1	522f: 54 e1 53  JMP     $53E1
0x5232	2	MVI	0x522C	0x5234	5232: 69 01     MVI     A,$01
0x5234	1	CALT	0x5232	0x00BA 0x5235	5234: 9d        CALT    ($00BA)
0x5235	2	MVI	0x5234	0x5237	5235: 69 fd     MVI     A,$FD
0x5237	1	CALT	0x5235	0x00B8 0x5238	5237: 9c        CALT    ($00B8)
0x5238	3	MVIW	0x5237	0x523B	5238: 71 61 c1  MVIW    VV:61,$C1
0x523B	3	LXI	0x5238	0x523E	523b: 34 ec 13  LXI     HL,$13EC
0x523E	3	CALL	0x523B	0x5241 0x5253	523e: 40 53 52  CALL    $5253
0x5241	3	OFFI	0x523E	0x5244 0x5247	5241: 64 58 20  OFFI    PA,$20
0x5244	3	JMP	0x5241	0x53E1	5244: 54 e1 53     JMP     $53E1
0x5247	3	LXI	0x5241	0x524A	5247: 34 03 00     LXI     HL,$0003
0x524A	4	SHLD	0x5247	0x524E	524a: 70 3e 0f ef  SHLD    $EF0F
0x524E	4	SHLD	0x524A	0x5252	524e: 70 3e 11 ef  SHLD    $EF11
0x5252	1	RET	0x524E		5252: b8        RET
0x5253	3	CALL	0x5204 0x5214 0x5229 0x523E	0x5256 0x547E	5253: 40 7e 54  CALL    $547E
0x5256	2	MVI	0x5253	0x5258	5256: 6a 00     MVI     B,$00
0x5258	3	LXI	0x5256	0x525B	5258: 44 af 72  LXI     EA,$72AF
0x525B	3	CALL	0x5258	0x525E 0x52FB	525b: 40 fb 52  CALL    $52FB
0x525E	3	ONIW	0x525B	0x5261 0x5263	525e: 45 61 80  ONIW    VV:61,$80
0x5261	2	JRE	0x525E	0x5263 0x529A	5261: 4e 37     JRE     $529A
0x5263	1	DCX	0x525E 0x5261	0x5264	5263: 33        DCX     HL
0x5264	2	MVI	0x5263 0x5278	0x5266	5264: 6a 00     MVI     B,$00
0x5266	3	LXI	0x5264	0x5269	5266: 44 af 72  LXI     EA,$72AF
0x5269	3	CALL	0x5266	0x526C 0x52FB	5269: 40 fb 52  CALL    $52FB
0x526C	3	ONIW	0x5269	0x526F 0x5270	526c: 45 61 40  ONIW    VV:61,$40
0x526F	1	JR	0x526C	0x5274	526f: c4        JR      $5274
0x5270	3	LTI	0x526C	0x5273 0x5274	5270: 74 3c 02  LTI     D,$02
0x5273	1	JR	0x5270	0x527A	5273: c6     JR      $527A
0x5274	1	DCX	0x526F 0x5270	0x5275	5274: 33     DCX     HL
0x5275	1	DMOV	0x5274	0x5276	5275: a7        DMOV    EA,HL
0x5276	2	DOFF	0x5275	0x5278 0x5279	5276: 74 df     DOFF    EA,HL
0x5278	1	JR	0x5276	0x5264	5278: eb        JR      $5264
0x5279	1	JR	0x5276	0x5282	5279: c8        JR      $5282
0x527A	2	MVI	0x5273	0x527C	527a: 6a 00     MVI     B,$00
0x527C	3	LXI	0x527A	0x527F	527c: 44 af 72  LXI     EA,$72AF
0x527F	3	CALL	0x527C	0x5282 0x52FB	527f: 40 fb 52  CALL    $52FB
0x5282	2	MVI	0x5279 0x527F 0x52F9	0x5284	5282: 6a 00     MVI     B,$00
0x5284	3	LXI	0x5282	0x5287	5284: 44 af 72  LXI     EA,$72AF
0x5287	3	CALL	0x5284	0x528A 0x5323	5287: 40 23 53  CALL    $5323
0x528A	1	DMOV	0x5287	0x528B	528a: b5        DMOV    BC,EA
0x528B	1	CALT	0x528A	0x0090 0x528C	528b: 88        CALT    ($0090)
0x528C	3	CALL	0x528B	0x528F 0x546A	528c: 40 6a 54  CALL    $546A
0x528F	2	MVI	0x528C	0x5291	528f: 6a 00     MVI     B,$00
0x5291	3	LXI	0x528F	0x5294	5291: 44 b1 72  LXI     EA,$72B1
0x5294	3	CALL	0x5291	0x5297 0x5323	5294: 40 23 53  CALL    $5323
0x5297	1	DMOV	0x5294	0x5298	5297: b5        DMOV    BC,EA
0x5298	1	CALT	0x5297	0x0090 0x5299	5298: 88        CALT    ($0090)
0x5299	1	RET	0x5298		5299: b8        RET
0x529A	2	MVI	0x5261	0x529C	529a: 6a 00     MVI     B,$00
0x529C	1	PUSH	0x529A 0x52BB	0x529D	529c: b1        PUSH    BC
0x529D	3	LXI	0x529C	0x52A0	529d: 44 87 72  LXI     EA,$7287
0x52A0	3	CALL	0x529D	0x52A3 0x52FB	52a0: 40 fb 52  CALL    $52FB
0x52A3	1	POP	0x52A0	0x52A4	52a3: a1        POP     BC
0x52A4	1	INR	0x52A3	0x52A5 0x52A8	52a4: 42        INR     B
0x52A5	3	ONIW	0x52A4	0x52A8 0x52A9	52a5: 45 61 40  ONIW    VV:61,$40
0x52A8	1	JR	0x52A4 0x52A5	0x52AE	52a8: c5        JR      $52AE
0x52A9	3	LTI	0x52A5	0x52AC 0x52AE	52a9: 74 3c 02  LTI     D,$02
0x52AC	2	JRE	0x52A9	0x52AE 0x52E6	52ac: 4e 38     JRE     $52E6
0x52AE	3	NEI	0x52A8 0x52A9 0x52AC	0x52B1 0x52B2	52ae: 74 6a 09  NEI     B,$09
0x52B1	1	JR	0x52AE	0x52BC	52b1: ca        JR      $52BC
0x52B2	1	PUSH	0x52AE	0x52B3	52b2: b1        PUSH    BC
0x52B3	3	LXI	0x52B2	0x52B6	52b3: 44 87 72  LXI     EA,$7287
0x52B6	3	CALL	0x52B3	0x52B9 0x52FB	52b6: 40 fb 52  CALL    $52FB
0x52B9	1	POP	0x52B6	0x52BA	52b9: a1        POP     BC
0x52BA	1	INR	0x52B9	0x52BB 0x52BC	52ba: 42        INR     B
0x52BB	1	JR	0x52BA	0x529C	52bb: e0        JR      $529C
0x52BC	1	DMOV	0x52B1 0x52BA	0x52BD	52bc: a7        DMOV    EA,HL
0x52BD	3	LXI	0x52BC	0x52C0	52bd: 34 0a 00  LXI     HL,$000A
0x52C0	2	DSUB	0x52BD	0x52C2	52c0: 74 e7  DSUB    EA,HL
0x52C2	1	DMOV	0x52C0	0x52C3	52c2: b7        DMOV    HL,EA
0x52C3	2	DON	0x52C2	0x52C5 0x52C7	52c3: 74 cf     DON     EA,HL
0x52C5	2	JRE	0x52C3	0x52C7 0x52E4	52c5: 4e 1d     JRE     $52E4
0x52C7	2	MVI	0x52C3 0x52C5 0x52E3	0x52C9	52c7: 6a 00     MVI     B,$00
0x52C9	3	LXI	0x52C7	0x52CC	52c9: 44 ad 72  LXI     EA,$72AD
0x52CC	3	CALL	0x52C9	0x52CF 0x52FB	52cc: 40 fb 52  CALL    $52FB
0x52CF	2	MVI	0x52CC	0x52D1	52cf: 6a 00     MVI     B,$00
0x52D1	3	LXI	0x52CF	0x52D4	52d1: 44 ad 72  LXI     EA,$72AD
0x52D4	3	CALL	0x52D1	0x52D7 0x52FB	52d4: 40 fb 52  CALL    $52FB
0x52D7	3	ONIW	0x52D4	0x52DA 0x52DB	52d7: 45 61 40  ONIW    VV:61,$40
0x52DA	1	JR	0x52D7	0x52DF	52da: c4        JR      $52DF
0x52DB	3	LTI	0x52D7	0x52DE 0x52DF	52db: 74 3c 02  LTI     D,$02
0x52DE	1	JR	0x52DB	0x52E4	52de: c5     JR      $52E4
0x52DF	1	DCX	0x52DA 0x52DB	0x52E0	52df: 33     DCX     HL
0x52E0	1	DMOV	0x52DF	0x52E1	52e0: a7        DMOV    EA,HL
0x52E1	2	DOFF	0x52E0	0x52E3 0x52E4	52e1: 74 df     DOFF    EA,HL
0x52E3	1	JR	0x52E1	0x52C7	52e3: e3        JR      $52C7
0x52E4	2	MVI	0x52C5 0x52DE 0x52E1	0x52E6	52e4: 6a 09     MVI     B,$09
0x52E6	1	PUSH	0x52AC 0x52E4 0x52F8	0x52E7	52e6: b1        PUSH    BC
0x52E7	3	LXI	0x52E6	0x52EA	52e7: 44 9b 72  LXI     EA,$729B
0x52EA	3	CALL	0x52E7	0x52ED 0x52FB	52ea: 40 fb 52  CALL    $52FB
0x52ED	1	POP	0x52EA	0x52EE	52ed: a1        POP     BC
0x52EE	1	DCR	0x52ED	0x52EF 0x52F0	52ee: 52        DCR     B
0x52EF	1	PUSH	0x52EE	0x52F0	52ef: b1        PUSH    BC
0x52F0	3	LXI	0x52EE 0x52EF	0x52F3	52f0: 44 9b 72  LXI     EA,$729B
0x52F3	3	CALL	0x52F0	0x52F6 0x52FB	52f3: 40 fb 52  CALL    $52FB
0x52F6	1	POP	0x52F3	0x52F7	52f6: a1        POP     BC
0x52F7	1	DCR	0x52F6	0x52F8 0x52F9	52f7: 52        DCR     B
0x52F8	1	JR	0x52F7	0x52E6	52f8: ed        JR      $52E6
0x52F9	2	JRE	0x52F7	0x5282 0x52FB	52f9: 4f 87     JRE     $5282
